date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-08;_security-alerts.yml;Send dependabot new vulnerability alerts;1;0;0;0;0;0,0003125;0,0003125;0,0003125;0;0;0;0;0;0;0;0
2023-08-08;code_generation_trigger.yml;Code generation trigger;4;0;0;0;0;0,0001388888889;0,000150462963;0,000162037037;0;0;0;0;0;0;0;0
2023-08-08;codeql.yml;CodeQL;1;0;0;0;0;0,01261574074;0,01261574074;0,01261574074;0;0;0;0;0;0;0;0
2023-08-08;devextreme-vue-tests.yml;DevExtreme Vue Tests;0;0;0;0;0;0;0;0;0;5;0;0;0;0,001134259259;0,003342592593;0,006145833333
2023-08-08;devextreme_npm_tests.yml;DevExtreme package tests;3;1;0;0;0;0,01302083333;0,01694733796;0,02208333333;28;19;7;0;6;0,0002893518519;0,01509516461;0,02384259259
2023-08-08;lint.yml;Lint;4;0;0;0;0;0,007847222222;0,0127806713;0,02270833333;42;8;4;0;0;0,0002777777778;0,01026834705;0,01722222222
2023-08-08;qunit_tests-additional-renovation.yml;Additional QUnit;4;0;0;0;0;0,01;0,01202256944;0,01384259259;39;10;5;0;0;0,0002893518519;0,01086141118;0,0162037037
2023-08-08;qunit_tests-renovation.yml;QUnit tests for renovation;4;0;0;0;0;0,009039351852;0,01071469907;0,01210648148;42;7;5;0;0;0,0002777777778;0,01022890947;0,01846064815
2023-08-08;renovate_autoapprove.yml;Auto approve renovate bot PR;0;0;0;0;0;0;0;0;60;0;0;0;1;0,00009259259259;0,0004016203704;0,003738425926
2023-08-08;renovation.yml;Renovation;4;0;0;0;0;0,002291666667;0,00296875;0,004675925926;50;3;1;0;0;0,0003703703704;0,002983753429;0,005648148148
2023-08-08;styles.yml;Styles tests;4;0;0;0;0;0,0007291666667;0,001183449074;0,001956018519;52;1;1;0;0;0,0003587962963;0,001290723594;0,004363425926
2023-08-08;testcafe_tests.yml;TestCafe tests;4;0;0;0;0;0,01075231481;0,01538483796;0,01744212963;20;28;5;0;20;0,0002430555556;0,01167031036;0,02224537037
2023-08-08;themebuilder_tests.yml;Themebuilder and Styles tests;4;0;0;0;0;0,004282407407;0,005457175926;0,007997685185;50;1;3;0;0;0,0003587962963;0,005313357339;0,01152777778
