date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-14;_security-alerts.yml;Send dependabot new vulnerability alerts;1;0;0;0;0;0,0002430555556;0,0002430555556;0,0002430555556;0;0;0;0;0;0;0;0
2023-08-14;code_generation_trigger.yml;Code generation trigger;14;0;0;0;0;0,0001157407407;0,0002033730159;0,0007986111111;0;0;0;0;0;0;0;0
2023-08-14;codeql.yml;CodeQL;1;0;0;0;0;0,01497685185;0,01497685185;0,01497685185;0;0;0;0;0;0;0;0
2023-08-14;devextreme_npm_tests.yml;DevExtreme package tests;21;0;2;0;0;0,002997685185;0,01515549517;0,02505787037;39;14;8;0;7;0,0002777777778;0,01576161202;0,02680555556
2023-08-14;devextreme_vue_tests.yml;DevExtreme Vue Tests;13;0;0;0;0;0,001643518519;0,005308048433;0,008784722222;33;12;0;0;1;0,001145833333;0,00387037037;0,01444444444
2023-08-14;lint.yml;Lint;22;0;1;0;0;0,002997685185;0,0122242351;0,02622685185;52;4;5;0;0;0,0002662037037;0,01100865209;0,02
2023-08-14;qunit_tests-additional-renovation.yml;Additional QUnit;20;1;2;0;0;0,002858796296;0,01157155797;0,02280092593;47;9;5;0;1;0,0002893518519;0,01118681694;0,02199074074
2023-08-14;qunit_tests-renovation.yml;QUnit tests for renovation;21;0;2;0;0;0,002835648148;0,01108494364;0,02413194444;48;7;6;0;0;0,0002430555556;0,01068324985;0,02465277778
2023-08-14;renovate_autoapprove.yml;Auto approve renovate bot PR;5;0;0;0;0;0,0001157407407;0,001962962963;0,008784722222;61;0;0;0;1;0,00009259259259;0,0005652322404;0,004050925926
2023-08-14;renovation.yml;Renovation;22;0;1;0;0;0,002280092593;0,003221618357;0,01163194444;59;0;2;0;0;0,0002546296296;0,003483796296;0,008888888889
2023-08-14;styles.yml;Styles tests;23;0;0;0;0;0,0006365740741;0,001450281804;0,0096875;60;0;1;0;0;0,0002199074074;0,001776146023;0,008460648148
2023-08-14;testcafe_tests.yml;TestCafe tests;18;3;2;0;0;0,002847222222;0,01336302335;0,02581018519;33;21;7;0;5;0,0002662037037;0,01323296145;0,06581018519
2023-08-14;themebuilder_tests.yml;Themebuilder and Styles tests;22;0;1;0;0;0,002974537037;0,00560889694;0,01334490741;55;3;3;0;0;0,0002430555556;0,005772806618;0,01116898148
2023-08-14;ts_declarations.yml;TS Declarations;22;0;1;0;0;0,0009490740741;0,001845813205;0,009976851852;59;1;1;0;0;0,0002546296296;0,002039124165;0,00875

2023-08-13;_security-alerts.yml;Send dependabot new vulnerability alerts;1;0;0;0;0;0,0003356481481;0,0003356481481;0,0003356481481;0;0;0;0;0;0;0;0
2023-08-13;code_generation_trigger.yml;Code generation trigger;1;0;0;0;0;0,000150462963;0,000150462963;0,000150462963;0;0;0;0;0;0;0;0
2023-08-13;codeql.yml;CodeQL;1;0;0;0;0;0,01452546296;0,01452546296;0,01452546296;0;0;0;0;0;0;0;0
2023-08-13;devextreme_npm_tests.yml;DevExtreme package tests;1;0;0;0;0;0,01425925926;0,01425925926;0,01425925926;1;12;2;0;0;0,01133101852;0,01547299383;0,02212962963
2023-08-13;devextreme_vue_tests.yml;DevExtreme Vue Tests;1;0;0;0;0;0,001724537037;0,001724537037;0,001724537037;2;13;0;0;0;0,001087962963;0,00124537037;0,001747685185
2023-08-13;lint.yml;Lint;1;0;0;0;0;0,008333333333;0,008333333333;0,008333333333;12;3;0;0;0;0,0059375;0,009191358025;0,0149537037
2023-08-13;qunit_tests-additional-renovation.yml;Additional QUnit;0;1;0;0;0;0,01013888889;0,01013888889;0,01013888889;12;3;0;0;1;0,001759259259;0,009861111111;0,01541666667
2023-08-13;qunit_tests-renovation.yml;QUnit tests for renovation;1;0;0;0;0;0,008518518519;0,008518518519;0,008518518519;14;1;0;0;0;0,007083333333;0,0100316358;0,01304398148
2023-08-13;renovate_autoapprove.yml;Auto approve renovate bot PR;0;0;0;0;0;0;0;0;15;0;0;0;0;0,00009259259259;0,0001103395062;0,0001273148148
2023-08-13;renovation.yml;Renovation;1;0;0;0;0;0,00255787037;0,00255787037;0,00255787037;15;0;0;0;0;0,001886574074;0,002712191358;0,004097222222
2023-08-13;styles.yml;Styles tests;1;0;0;0;0;0,0008217592593;0,0008217592593;0,0008217592593;15;0;0;0;0;0,0007523148148;0,001153549383;0,002638888889
2023-08-13;testcafe_tests.yml;TestCafe tests;0;1;0;0;0;0,01130787037;0,01130787037;0,01130787037;3;10;2;0;0;0,01017361111;0,01337731481;0,01854166667
