date;workflow name;job name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-24;Send dependabot new vulnerability alerts;Fetch analysis;1;0;0;0;0;0,00001157407407;0,00001157407407;0,00001157407407;0;0;0;0;0;0;0;0
2023-08-24;Send dependabot new vulnerability alerts;Send notifications;1;0;0;0;0;0,0002083333333;0,0002083333333;0,0002083333333;0;0;0;0;0;0;0;0
2023-08-24;Code generation trigger;trigger;7;0;0;0;0;0,00001157407407;0,00002645502646;0,00003472222222;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Analyze (22_1, csharp);1;0;0;0;0;0,002916666667;0,002916666667;0,002916666667;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Analyze (22_1, javascript);1;0;0;0;0;0,01059027778;0,01059027778;0,01059027778;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Analyze (22_2, csharp);1;0;0;0;0;0,002916666667;0,002916666667;0,002916666667;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Analyze (22_2, javascript);1;0;0;0;0;0,01085648148;0,01085648148;0,01085648148;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Analyze (23_1, csharp);1;0;0;0;0;0,002326388889;0,002326388889;0,002326388889;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Analyze (23_1, javascript);1;0;0;0;0;0,01265046296;0,01265046296;0,01265046296;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Analyze (23_2, csharp);1;0;0;0;0;0,002407407407;0,002407407407;0,002407407407;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Analyze (23_2, javascript);1;0;0;0;0;0,0128125;0,0128125;0,0128125;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Fetch analysis;1;0;0;0;0;0,00001157407407;0,00001157407407;0,00001157407407;0;0;0;0;0;0;0;0
2023-08-24;CodeQL;Send notifications;1;0;0;0;0;0,00001157407407;0,00001157407407;0,00001157407407;0;0;0;0;0;0;0;0
2023-08-24;DevExtreme Angular Tests;test;6;0;0;0;0;0,007384259259;0,008890817901;0,01086805556;22;3;0;0;0;0,006041666667;0,00841712963;0,01233796296
2023-08-24;DevExtreme package tests;build;8;0;0;0;0;0,004328703704;0,005321180556;0,007337962963;40;0;1;0;4;0,002650462963;0,005196759259;0,006608796296
2023-08-24;DevExtreme package tests;Bundlers tests;8;0;0;0;0;0,001215277778;0,001589988426;0,002118055556;37;0;4;0;4;0;0,00167880533;0,006030092593
2023-08-24;DevExtreme package tests;Demos visual tests jquery(1/4);8;0;0;0;0;0,004722222222;0,006317997685;0,008240740741;34;1;5;0;4;0,0006712962963;0,005270543981;0,01037037037
2023-08-24;DevExtreme package tests;Demos visual tests jquery(2/4);8;0;0;0;0;0,003900462963;0,006263020833;0,008668981481;34;1;5;0;4;0,0006597222222;0,005816550926;0,01050925926
2023-08-24;DevExtreme package tests;Demos visual tests jquery(3/4);7;1;0;0;0;0,002881944444;0,00845630787;0,01234953704;29;5;6;0;4;0,0006944444444;0,0080078125;0,01703703704
2023-08-24;DevExtreme package tests;Demos visual tests jquery(4/4);8;0;0;0;0;0,004212962963;0,006085069444;0,00849537037;30;5;5;0;4;0,0006597222222;0,0060703125;0,01043981481
2023-08-24;DevExtreme package tests;Angular wrapper tests;8;0;0;0;0;0,003425925926;0,004518229167;0,006643518519;37;0;4;0;4;0;0,003803353659;0,008877314815
2023-08-24;DevExtreme package tests;Send notifications;1;0;0;7;0;0,0001388888889;0,00001736111111;0,0001388888889;9;0;7;25;4;0;0,00002738256549;0,0001736111111
2023-08-24;DevExtreme package tests;Demos visual tests ${{ matrix.CONSTEL }};0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2023-08-24;DevExtreme React Tests;test;6;0;0;0;0;0,005416666667;0,007048611111;0,008703703704;25;0;0;0;0;0,005439814815;0,006543981481;0,008113425926
2023-08-24;DevExtreme Vue Tests;test;6;0;0;0;0;0,005509259259;0,006377314815;0,007696759259;25;0;0;0;0;0,005428240741;0,006767592593;0,008715277778
2023-08-24;Lint;CSS;8;0;0;0;0;0,0008449074074;0,001154513889;0,002627314815;37;0;0;0;0;0,000462962963;0,0008899524525;0,001956018519
2023-08-24;Lint;JS;8;0;0;0;0;0,005949074074;0,008285590278;0,01356481481;36;0;1;0;0;0,002673611111;0,007901026026;0,01357638889
2023-08-24;Lint;package_lock;8;0;0;0;0;0,0005324074074;0,0009157986111;0,001261574074;37;0;0;0;0;0,0004976851852;0,0009331206206;0,00130787037
2023-08-24;Lint;package_lock_npm_6;2;0;0;0;0;0,002407407407;0,002922453704;0,0034375;12;0;0;0;0;0,002407407407;0,002887731481;0,003564814815
2023-08-24;Lint;Renovation;8;0;0;0;0;0,001527777778;0,002042824074;0,003472222222;37;0;0;0;0;0,001215277778;0,001798986486;0,002974537037
2023-08-24;Lint;texts;8;0;0;0;0;0,0007175925926;0,001032986111;0,002430555556;37;0;0;0;0;0,0003587962963;0,0007907907908;0,002349537037
2023-08-24;Lint;TS;8;0;0;0;0;0,009259259259;0,01100260417;0,01513888889;33;0;4;0;0;0,002662037037;0,0112743994;0,01729166667
2023-08-24;Lint;Send notifications;0;0;0;8;0;0;0;0;0;0;4;33;0;0;0;0
2023-08-24;Lint;component_exports;7;0;0;0;0;0,0007523148148;0,001033399471;0,002372685185;31;0;0;0;0;0,0005787037037;0,000877016129;0,002037037037
2023-08-24;Additional QUnit;Build;8;0;0;0;0;0,002893518519;0,003991608796;0,00587962963;39;0;1;0;3;0,002349537037;0,003399016204;0,00474537037
