created at,id,run id,run attempt,workflow name,name,head branch,conclusion,step,html url
"04.09.23, 11:19:31",16473240297,6072729827,1,DevExtreme Angular Tests,test,fluent_grid_border_radius/23_2,failure,Run tests,https://github.com/DevExpress/DevExtreme/actions/runs/6072729827/job/16473240297
"04.09.23, 09:23:28",16469896071,6071583283,1,DevExtreme Angular Tests,test,23_2_tabs_icon_position_material,failure,Check generated code,https://github.com/DevExpress/DevExtreme/actions/runs/6071583283/job/16469896071
"04.09.23, 09:19:01",16469754752,6071535142,1,DevExtreme Angular Tests,test,23_2_tabs_icon_position_material,failure,Check generated code,https://github.com/DevExpress/DevExtreme/actions/runs/6071535142/job/16469754752
"04.09.23, 09:09:10",16469439115,6071425618,1,DevExtreme Angular Tests,test,23_2_tabs_styling_mode_material,failure,Check generated code,https://github.com/DevExpress/DevExtreme/actions/runs/6071425618/job/16469439115
"04.09.23, 09:04:30",16469282987,6071371908,1,DevExtreme Angular Tests,test,23_2_tabpanel_styling_mode,failure,Check generated code,https://github.com/DevExpress/DevExtreme/actions/runs/6071371908/job/16469282987
"04.09.23, 09:03:17",16469241632,6071356681,1,DevExtreme Angular Tests,test,23_2_tabs_styling_mode,failure,Check generated code,https://github.com/DevExpress/DevExtreme/actions/runs/6071356681/job/16469241632
"04.09.23, 09:01:45",16469186605,6071337900,1,DevExtreme Angular Tests,test,23_2_tabs_icon_position_material,failure,Check generated code,https://github.com/DevExpress/DevExtreme/actions/runs/6071337900/job/16469186605
"04.09.23, 20:26:43",16486969962,6077339890,1,DevExtreme package tests,Demos visual tests jquery(3/4),23_2_esm,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6077339890/job/16486969962
"04.09.23, 18:07:09",16484653035,6076447205,1,DevExtreme package tests,Demos visual tests jquery(2/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6076447205/job/16484653035
"04.09.23, 18:07:09",16484653143,6076447205,1,DevExtreme package tests,Demos visual tests jquery(3/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6076447205/job/16484653143
"04.09.23, 18:07:10",16484653233,6076447205,1,DevExtreme package tests,Demos visual tests jquery(4/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6076447205/job/16484653233
"04.09.23, 17:50:36",16484356647,6076369178,1,DevExtreme package tests,Demos visual tests jquery(2/4),renovate/23_1-actions-checkout-4.x,failure,Install packages for devextreme-demos,https://github.com/DevExpress/DevExtreme/actions/runs/6076369178/job/16484356647
"04.09.23, 17:03:34",16483506170,6076039563,1,DevExtreme package tests,Demos visual tests jquery(2/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6076039563/job/16483506170
"04.09.23, 17:03:35",16483506324,6076039563,1,DevExtreme package tests,Demos visual tests jquery(3/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6076039563/job/16483506324
"04.09.23, 17:03:35",16483506482,6076039563,1,DevExtreme package tests,Demos visual tests jquery(4/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6076039563/job/16483506482
"04.09.23, 15:21:53",16481159360,6075213126,1,DevExtreme package tests,Demos visual tests jquery(2/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6075213126/job/16481159360
"04.09.23, 15:21:54",16481159548,6075213126,1,DevExtreme package tests,Demos visual tests jquery(3/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6075213126/job/16481159548
"04.09.23, 15:21:54",16481159803,6075213126,1,DevExtreme package tests,Demos visual tests jquery(4/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6075213126/job/16481159803
"04.09.23, 14:49:20",16480140335,6074851793,1,DevExtreme package tests,Demos visual tests jquery(2/4),Popup_focus_state,failure,Run TestCafe tests,https://github.com/DevExpress/DevExtreme/actions/runs/6074851793/job/16480140335
