date;workflow name;job name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-21;CodeQL;Analyze (javascript);3;0;0;0;0;0,004328703704;0,005003858025;0,006319444444;5;0;0;0;0;0,003310185185;0,003842592593;0,00412037037
2023-08-21;Lint;check_generated_demos;2;0;0;0;0;0,0005208333333;0,000619212963;0,0007175925926;5;0;0;0;0;0,0004398148148;0,000599537037;0,0007523148148
2023-08-21;Lint;package_lock;3;0;0;0;0;0,0007638888889;0,000775462963;0,000787037037;5;0;0;0;0;0,0005555555556;0,0006597222222;0,0008680555556
2023-08-21;Auto approve renovate bot PR;auto-approve;0;0;0;0;0;0;0;0;5;0;0;0;0;0,00002314814815;0,00002546296296;0,00003472222222
2023-08-21;Unit tests;Run unit tests;3;0;0;0;0;0,0004976851852;0,0005594135802;0,000625;5;0;0;0;0;0,0004050925926;0,0004583333333;0,0005208333333
2023-08-21;Visual Tests;Build DevExtreme;3;0;0;0;0;0,007199074074;0,008858024691;0,01011574074;6;0;0;0;1;0,006956018519;0,007926311728;0,008715277778
2023-08-21;Visual Tests;jquery(1/4)-screenshots;3;0;0;0;0;0,003935185185;0,005339506173;0,006053240741;4;2;0;0;1;0,001759259259;0,004265046296;0,00630787037
2023-08-21;Visual Tests;jquery(2/4)-screenshots;3;0;0;0;0;0,004409722222;0,00544367284;0,005983796296;6;0;0;0;1;0,001828703704;0,004681712963;0,006469907407
2023-08-21;Visual Tests;jquery(3/4)-screenshots;2;1;0;0;0;0,004409722222;0,008719135802;0,01299768519;4;2;0;0;1;0,006423611111;0,009591049383;0,01283564815
2023-08-21;Visual Tests;jquery(4/4)-screenshots;3;0;0;0;0;0,003888888889;0,005389660494;0,006608796296;6;0;0;0;1;0,001770833333;0,004452160494;0,006087962963
2023-08-21;Visual Tests;jquery(1/4)-accessibility;3;0;0;0;0;0,004201388889;0,004915123457;0,00619212963;6;0;0;0;1;0,00130787037;0,003584104938;0,006076388889
2023-08-21;Visual Tests;jquery(2/4)-accessibility;3;0;0;0;0;0,005451388889;0,005740740741;0,00630787037;6;0;0;0;1;0,001979166667;0,00416087963;0,005636574074
2023-08-21;Visual Tests;jquery(3/4)-accessibility;3;0;0;0;0;0,007685185185;0,009729938272;0,01256944444;6;0;0;0;1;0,004490740741;0,007608024691;0,01092592593
2023-08-21;Visual Tests;jquery(4/4)-accessibility;3;0;0;0;0;0,005046296296;0,005316358025;0,005671296296;6;0;0;0;1;0,001145833333;0,003744212963;0,005474537037
2023-08-21;Frameworks;Build DevExtreme;3;0;0;0;0;0,005150462963;0,005841049383;0,006539351852;5;0;0;0;0;0,00537037037;0,006418981481;0,007094907407
2023-08-21;Frameworks;Build Angular;3;0;0;0;0;0,002048611111;0,002445987654;0,002685185185;5;0;0;0;0;0,002106481481;0,002659722222;0,002928240741
2023-08-21;Frameworks;Build Vue;3;0;0;0;0;0,0025;0,003159722222;0,003634259259;5;0;0;0;0;0,002361111111;0,002861111111;0,00349537037
2023-08-21;Frameworks;Build Documentation Metadata;3;0;0;0;0;0,006030092593;0,007148919753;0,007835648148;4;1;0;0;0;0,0006134259259;0,005543981481;0,007824074074
